review,label
"bende uzun zamandır düzenli olarak bu bezi kullanıyordum fakat son aldığım bezde bezin kalitesi çok düşük, alacak olanlar bir kez daha düşünsün. yabancı ülke menşeili olduğu ve kalitesi orijinal primaya göre alt seviyede olduğu için fiyatı bu kadar cazip büyük ihtimalle. pişman oldum aldığıma.",neg
ben de 5 numara bez aldım fakat bezler ciddi derecede sızdırıyor ve eski bezlerle karşılaştırıldığında kalitesiz,neg
"bu ürün berbat, prima kalitesine inanarak aldım fakat bin pişman oldum daha önce aldıklarıma benzemiyor, çocuğun altı sürekli pişiyor. kuru falan kaldığı yok hep ıslak nasıl yeni ürün anlamadım ürün berbat...",neg
önce ki bezim bitmemişti yeni gelen 2 kutu bezle karşılaştırdım,neg
o kdr inceki o kadar kötüki anlatamam size.,neg
alanlar önceki bezlerle karşılaştırsınlar.. uzak durun.,neg
fiyat olarak çok uygun ama kalitesi düşmüş. sızdırma yaptı ve eskiden altını ıslatıp ıslatmadığını açmadan anlayamazdık şimdi hemen fena koku yapıyor.,neg
burdan prima 4 numara bez aldım. daha öncede aynı satıcıdan bu bezlerden almıştım. son gelen paket bezler farklı çıktı.aynı 4 numara olmasına rağmen farklıydı. daha ince yapıda ve sızdırıyordu. tavsiye etmiyorum.,neg
13 aydır hep prima alıyorduk ve memnunduk. fakat son aldığım kutuda bezler çok kalitesiz ve sızdırıyor. kutunun üzerinde rusça bişeler yazıyor hatta. kalite düşük bu seride.,neg
sürekli buradan alıyorum hiç bir sorun ile karşılaşmadım fakat son aldığım 5 numara  bez çok kötü ilk defa başıma geldi bebeğim üstü her sabah ıslak kalkıyor bez sızdırıyor. i̇şallah düzeltilir.,neg
çok uzun zamandır çocuklarıma aldığım bezde bu defa kalite yok .bez çok sert incelmiş sızdırma desen çocuklarımın her yeri sırılsıklam oldu.hepsiburadadan çok güvenle alışveriş yapıyordum fakat bu defa olmadı ultraprima kalitesi kalmamış. ,neg
"2 yaşında oğlum için aldım ve devamlı kullandığım bez, fakat 3 gün önce aldığım paket çok kötü çıktı,i̇ncelmiş ve çok sızdırma yapıyor. fiyat kampanya yaptıkça kaliteyi düşürüyorlar, i̇ade edeceği̇m....",neg
"incelmiş, sızdırma ve pişik yapıyor. kalite gitmiş iade edeceğim",neg
i̇ki yasimdaki ogluma dogumundan beri kullandigim bebek bezini cogu kere de hepsiburadadan siparis verdim.ancak son gelen bebek bezi cok kotu cikti.sabah sırılsıklam uyanıyor oğlum mecbur başka bir bez alacagim.,neg
benden ayrı yorum yapanda olmuş değişikliği farkederek sürekli prima alıyorum hepsiburadadan çok memnunduk ilk kez 2 li alım kampanyası olduğunu gördüm uygun olduğu için aldım fakat iç deseni değişmiş ve incelmiş sızdırıyor hepsiburadaya yakışmadı ,neg
kızım 1 yaşında ve dogumundan beri sadece hepsiburada dan prima aldim herzaman. fakat bu son aldigim bezler farklı ve hic güzel degil pişik yapiyor simdi mecburen baska biryerden yeni bez almak zorundayimmm.,neg
daha önce aldığımız ürünlerde sorun yoktu. fakat son aldığımız ürün değişmiş iç yapısı farklı. dikkatli bakın karşılaştırın belli oluyor. bu değişiklik kötü olmuş çünkü çok fazla sızdırıyor. i̇çinden 5-6 tane kullandık ve başka bez almak zorunda kaldık.,neg
alışkanlık sebebiyle kullanıyoruz. bence diğer bir kaç yerli markayı kullanmak daha mantıklı. ,neg
ürünün kargosu hızlı markası prima ama ürünün kendisi bence 2. kalite fiyatıda bu yüzden uygun alerji yapıyor ve bu süreç çok sıkıntılı 10-15 gün sürüyor bilginize..,neg
doğudğundna beri aynı bezi kullanıyoruz prima ,neg
çok memnunuz  kuru tutuyor uzun süre hiç pişik olmadı,neg
hızlı kargo uygun fiyat teşekkürler,neg
hesaplı oldugu sürece alışveriş yapacagım ürün başka yerde yok,neg
bebeğim doğduğundan beri bu ürünü kullanıyorum ama normal marketten alırdım hep burada daha uygun olduğunu görünce burdan aldım ama daha 3. bezde çocuğumun heryeri kabardı kızardı doktora götürdüm bez alerjisi bu bez çakma dedi egzama olmuş çocuğum dikkatli olmanızı tavsiye ederim çocuklarımızın sağlığı ile oynanıyor ,neg
ürünü farklı markalarda denedim fakat bu ürünü başarılı buldum. tavsiye edilir,neg
ben ısterımkı   aynı gun teslımınız (agt) hizmetinizçorum ve çevre i̇llerdede olsun   o zaman daha cokperformans alacaginizdan hic supheniz olmasin ,neg
fiyat iyi ama bezler parfümlü ve pek de hoş kokmuyor. hoş koksa bile bebeklerde kokulu ürün kullanmak doğru değil. i̇landa ve buna ilişkin bir uyarı da yok.,neg
premium care den çok çok kötü kalitesi ,neg
hevesle alınacak bişey değil yüzeyi ve bandı jı kelitesiz,neg
"eşimin söylediğine göre pamuk azmış içinde çabuk doluyormuş ve pamuklar eşit dağıtılmamış beze kimi yerde fazla kimi yerde azmış.pamukta topaklanmalar ve yer yer kıymığa benzer tene  batan şeyler varmış.2 paket almıştım prima kalitesinde diye lakin yanılmışız primayla uzaktan yakından alakası yok gerçi ismi  pampers.tavisye etmiyorum ,alacaksanız prima ismi taşıyan ürünü alın.",neg
"parcalar birbirine neredeyse gecmeyecek derecede siki ayarlanmis, kurarken caniniz cikiyor. sonrasinda da cok kolayca baglanti noktalari kiriliyor. 6 aylik bir kedi raflarda dolasirken parcalar kirilabiliyor. kedi yatagi olarak is goruyor",neg
idare eder kılıf boyutları iyi ayarlanmamış ,neg
ürünün resimleri mükemmel. açıkcası öyle bekledim çünkü hepsi buradan aldığım ürünler iyi göründüğü gibi geldi . ancak parçalarının plastikten ve raflarında kumaştan olması tamamen hayal kırıklığı yaşattı. çok kullanışsız. tavsiye etmiyorum. ,neg
süper olmasını beklemiyordum tabiki ama bu beklediğimdende kötü.,neg
"alıyım demeyin, sallarken eğilen birşeyden hayır beklemeyin",neg
ürünü aldım borulara resmen sanayi yagı surmusler ellerim leş gibi oldu boyamış yollamıslar koydum aynı sekılde kutuya yarın gerı kargoluycam uzak durun,neg
oncelikle urun beklentimi karsilamadi.urunun herseyi metal cubuktan yapilmasi daha uygun olabilir.raftaki bezler icinde baska sert malzemeden olusabilirdi.(sert pilastik olabilir) bu sekilde daha dayanikli ve daha uzunomurlu olabilir.,neg
"dolapların birinin rafındaki bezlerden birisi eksik çıktı.birde dolabın birinin çubuklarının hepsi plastik çıktı , diğer iki tanesinin ki demir.bu farklılıklar ve eksikliklerden memnun kalmadık.",neg
ürün parasının ederi değil uzak durun derim,neg
raf olması beklenen yerlerin boyutu uygun kesilmemiş. bu paraya değecek bir ürün değil. çok kötü,neg
parasinin karşiliği bu olmamali montajini yaptim söküp yeni̇den kargolama derdi̇ olmasa geri̇ i̇ade edeceği̇m. kilifi kali̇tesi̇z açiklamasinda yazan gi̇bi̇ alin başka yerde yeni̇den montajini yapin kullanin zor bi̇r daha bi̇r araya gelmez fermuarlari kötü montajdan sonra kilif i̇skelete uymuyor zorlarsaniz fermuarlar atiyor paket i̇çi̇nden her bi̇r parçadan yedek çikiyor deni̇yor yalan tek fazlalik yok. ayrica orta büyük raflar yerleri̇nde torba yapmiş durumda ölçüsünde di̇ki̇lmemi̇ş. tavsi̇ye etmi̇yorum. yillarca bu si̇teden almiş olduğum en kötü ürün,neg
ortadaki askısı cok dandik kıyafetleri asmak icin askıyı iple bağlamak zorunda kaldık ,neg
merhaba;,neg
"i̇lk olaraka halı süpürgesi değil, almak isteyenler bunu bilerek alsın, sonuç hüsran olur. üçgen emiş başlığındaki (4 adetti sanırım) küçük delikten emiş yapıyor, yani yüzeyi değil emiş başlığı ile varsa yüzey arasındaki hava boşluğundan emiş yapmak için tasarlanmış. hali ile bu deliklerden yaptığı emiş nedeni ile  halıyı temizlemediği gibi halıya yapışıyor. bu yapışma nedeni ile ürün halı üzerinde sağa, sola yön vermek istendiğinde çok zor manevra yapılıyor, gövdeden gıcırtılar geliyor, ileride vida yerlerinden dağılması muhtemel. ben mutfakta kullanmak için almıştım, sert yüzeylerde işini iyi yapıyor, halı yüzeylerdeki gibi sorunlu değil. sapının üzerinde sarılan kabloyu asmak için kancası var. güç ayarı olsaydı belki halıda daha başarılı olabilridi ama bu başlıkla imkansız.",neg
anneme aldım 60 yaşında kadın sözde süpürgeyi çıkarmasın kolaylık olsun dedik okadar ağırki baya kas yaparsınız.ayrıca halı üzerinde yürütmek zor hatta çok zor annem 2 gün dayanamadı bana verdi inanın koca süpürgeyi hergün çıkarırır süpürürüm ama bunla ayda 1 bile süpürmem.,neg
"yaklaşık 6 ay önce aldım , çekme gücü halı için yetersiz ,ufak tefek kırıntılar için ideal. birde kablosubu saracak bir yeri bulunmadığı için nereye dolayacağınızı bilemiyorsunuz. basit ama önemli bir detay bence.",neg
bi̇r sene kullandim ve bi̇ri̇ne hedi̇ye etti̇m kurtulmak i̇çi̇n. hi̇ç tavsi̇ye etmi̇yorum. gövde çok ağir hali üzeri̇nde kaymiyor. daha hafi̇f ve güçlü modellere bakin deri̇m.,neg
arkadaşlar aldım hemen iade ettim.halıda yürütebilmek için baya bi kuvvete ihtiyaç var.10 yaşındaki oğlum inanın yürütemedi.tekerleklerin yanına saçma bi destek yapmışlar ileri geri yaparken takılıyor.hi̇ç tavsi̇ye etmem.ha bu arada hepsi̇burada ya teşekkür ederim hemen iademi gerçekleştirdiler.,neg
kalıcı değil boşuna para vermeyin. ,neg
arkadaslar parfum kali̇ci̇ degi̇l tavsi̇ye etmem,neg
"kokusu uzun süre gitmiyor, hafif güzel diyorlar diye almıştım. verdiğiniz paraya değmez...",neg
beklentinin dışında alınacak bir parfüm değil.,neg
koku kalici degil,neg
kalicilik sifir. 20 tllik rebul bile bundan daha iyi. yarim gun gitmiyor. kokusu hafif.,neg
"kalıcı değil, çok beklentiye girmeyin derim",neg
guzel kokan acik parfumlerden farki olmayan kaliciligi sifir .almayin kesinlikle,neg
parfümun güzel ferah bir kokusu var ama kalıcılığı hiç yok,neg
"ürün jelatinsiz ve orjinal olduğu anlaşılmıyor.yurtdışından aynı ürünü aldığımda kalıcılığı daha fazlaydı veorjinla etiketleri vardı.bu üründe kalıcılık nerdeyse hiç yok.alırken düşünün bence, koku hemen uçuyor.parfüm içeriği az gibi.",neg
yorumlara güvenerek aldım ancak koku hoşuma gitmedi ayrıca hiç kalıcı deği boşa havaya sıkıyoruz..l,neg
kokusu hoşuma gitmedi zaten kalcılık diye bir şey yok kolonya olarak kullanabilir siniz.,neg
arkadaslar genelde aldıgım ürünlerde yorumlara önem vererek alırım fakat bu üründe bunun dısına çıkmak istedim ve hata yaptıgımı tecrübe edinerek anladım. kalıcılık diye sey yok . alacak arkadaslar bunu değerlendirsin. ,neg
sıkarken bile kokusu gelmiyor su gibi birşey bu fiyata bu iyi dedim ama hiç iyi değilmiş,neg
kokuyu bir alabilsem yorumlayacak fakat kokmuyor ki. kalıcılık yaklaşık 35 saniye..,neg
kokusu güzel ama kalıcılığı olmadığı için bu fiyatada olsa tavsiye etmem,neg
"kokuyu sıkıyorsunuz, yarım saat bile kokmuyor, tamamını boca etseniz belki 1 gün kokabilirsiniz :(",neg
tabi zevkler değişir de bu bildiğin kolonya çok çok hafif bir kokusu var oda ilk fısfısta hava yok oluyor,neg
kokusu 10 üzerinden 7 alır kalıcılığı ise 4 ,neg
kokusu hoş denebilir ama kalıcılık ve etkisi beklenti altında,neg
"koku tam yazlık, yormuyor,  taze. ama kalıcılığı çok zayıf.  kullandıktan ( hem de uzun uzun sıktıktan) yarım saat sonra bir daha sıkmanız gerekiyor.   ",neg
uzun süredir kullanıyorum edt olması sebebiyle ciddi bir kalıcılık beklemiyorum. ama son süreçte esans miktarını iyice düşürmüşler. önceden enazından sabahtan öğleye kadar kokuyu ara ara hissediyordum. şuanda sabah evden çıktığım anda kokunun etkisi gidiyor.  sıktıktan 1 saat sonra üzerimi kokluyorum kokuyu alamıyorum,neg
inanın kolonya bile daha etkileyici ve kalıcıdır. almayın derim.,neg
"200 ml lik olanını aldım geçen gün kokusu çok hoş ,hafif ve fresh üründe orjinal ama kalıcılığı hiç yok yarım saat sonra  kokudan eser yok",neg
ürünü hbdeki yorumlara göre aldım ama çok memnun değilim kalıcılık konusunda fena değil ama koku biraz ağır.i̇lk önce deneyiniz sonra beğenirseniz alın,neg
gerçekten kullanan biri olarak kalıcılık sıfır. kokusu çok güzel ama baya sıkmama ragmen yarım saat bıle gecmeden koku kayboluyor.,neg
ben yıllardır ck one kullanıyorum bu sahte bir ck one su gibi çok kötü,neg
"kokusu hiç kalıcı değil. 1-2 saat işimi görür derseniz alın, yoksa işe yaramaz",neg
hafif koku olması nedeniyle güzel. fakat 5-6 kez sıkmama rağmen sabahtan öğlene kadar bile dayanamıyor kokusu... kalıcılık yok. çok fazla bir şey beklemeyin,neg
ürün kabı orjinalde olması gereken jelatin kabında değil.ayrıca ürün kokusu senelerden beri kullandığım aynı marka parfüm ile çok farklı. daha keskin ve geniz yakıcı bir kokusu var selamlar...,neg
koku güzel hoş bir koku fakat kalıcılığı için aynı şeyi söyleyemeyeceğim biraz daha kalıcı olabilirmiydi diye düşünüyorum. sonuçta orijinalini alıyoruz.,neg
"kargo çok hızlı 24 saatte elime ulaşti ama,parfüm kokusu 1 saat sonra uçuyor..  ama fiyata göre iyi parfüm alınır...",neg
"ürünü bugün teslim aldım, önceden yurtdışından aldığım orijinali bir koluma, hepsiburadadan aldığımı diğer koluma sıktım 5 dk sonra işyerindeki arkadaşlara, hangisinin ne olduğunu söylemeden, iki farklı parfüm koklatır gibi koklattım ve hepsi yurtdışından aldığımın daha güzel koktuğunu söyledi. ",neg
"gelen parfümde yoğun bir alkol kokusu geliyor ne yapılmış anlamadım, hepsiburada gibi bir siteye de yakıştıramadım.",neg
"bu ururnu ck kalitesine güvenerek denemeden aldım. çiçek kokusuna kaçmış hafif bir kokusu var , tam bir unisex parfum",neg
"ürünü perşembe akşamı sipariş ettim cumartesi günü elime ulaştı. daha önceden de kullandığım bir parfümdü indirimi görünce bu sefer orijinal alıyım dedim ama şu an bir daha mı düşünseydim diyorum. sorun şu ki parfüm gerçekten hafif kalıcılığı çok az, çok güzel koksa da bu büyük bir handikap. sanırım bir sonraki parfümümde başka markalara yönelicem.",neg
"fresh bir koku,hafif ve yaz kullanımı için bu fiyata ideal bir parfüm,kalıcılığı ise deodoranttan biraz fazla,almadan önce testerini denemenizi tavsiye ederim!",neg
fresh istiyorsanız bundan daha fresh bulamazsınız.kalıcılık fena değil.10 üzerinden 6. kesinlikle yazın kullanılmalı..koku nasıl başladıysa öle devam ediyor..ben kesinlikle tekrar kullanmak istemem..,neg
3-4 ay önce eşimle beraber kullanmak için aldık. halada ısrarla kullanıyoruz. fakat sonuç hiçte iyi değil. kalıcılık malesef yok. birimiz esmer tenli diğerimiz beyaz tenli. tavsiye edemem.,neg
kalıcılık hiç yok. koku berbat,neg
"ürün geldi ve şok içindeyim woman değilde man olmalıydı bence erkek parfümüyle aynı,hiç beğenmedim.",neg
"eşim için aldığım parfüm için ı yorum ""tam anlamıyla felaket""",neg
"kokusu guzel ve hos. kesinlikle rahatsiz edici olmayan taze ferah bir kokusu var fiyatida oldukca uygun, tavsiye ediyorum.",neg
gercekten hic kalici degil hic tavsiye etmiyorum disari cikana kadar kokusu bitiyor,neg
beklediğim kadar iyi çıkmadı. kokusu idare eder düzeyde. kalıcılığı biraz zayıf,neg
hafif bir koku tenime olmadı,neg
şekerli ve ağır bir koku. doğrusu ben beğenmedim ve hayal kırıklığına uğradım. benim gibi hafif ve çiçeksi kokuları sevenlere göre değil.,neg
yorumları okudum kısmen doğru ama bende öyle 100 sayfa falan değil siyah kartuş 100 u göremeden rahmetli oldu tabi yazdırılan sayfa boyutuda önemli fiyatına göre iyi denilebilir ,neg
atsammi kartusmu alsam kararsızım ??,neg
mac os x desteği ??? ;tak çalıştır mantığı sistem görüyor fakat yazdırmıyor.,neg
wifi üzerinden kullanmak için modeminizin desteklemesi lazım ki ttnet'in en fazla dağıttığı zyxel modemlerde wifi üzerinden kullanamadım. ,neg
alttaki yoruma aldanarak aldım ama yanlış yönlendirme. ,neg
kötü bir ürün ,neg
yazıcı iş görür ama kartuşları çabuk bitiyor ve kesinlikle 200 sayfa yazdıramıyorsunuz. başlarda 20-30 sayfa güzel çıktı veriyor sonra giderek yazı kalitesi hızla bozuluyor. yazıcı ucuz ama sarf malzemesi çabuk bittiği ve yüksek fiyatlı olduğu için ben memnun kalmadım.,neg
kartuşlari bi̇ti̇ği̇nde (100 sayfa yazmadan bi̇ti̇yor) yeni̇ kartuşlar yazicidan daha pahali.,neg
